'Customer ID',Recency,Frequency,MonetaryValue,Recency_score,Frequency_score,Monetary_score,cluster,ChurnRisk_description
14457,306,1,113.64,2,1,1,cluster3,'Alto Risco'
15589,251,3,478.53,2,3,2,cluster5,'Médio Risco'
14411,306,1,1063,2,1,3,cluster3,'Alto Risco'
15226,306,1,154.41,2,1,1,cluster3,'Alto Risco'
16378,242,3,362.95,2,3,2,cluster5,'Médio Risco'
13894,19,3,564.62,5,3,2,cluster5,'Baixo Risco'
18250,305,1,349.27,2,1,2,cluster3,'Alto Risco'
14188,26,6,2054.36,4,4,4,cluster1,'Muito Baixo Risco'
17446,172,2,120.9,3,2,1,cluster4,'Médio Risco'
12350,305,1,334.4,2,1,2,cluster3,'Alto Risco'
17337,146,4,2027.87,3,3,4,cluster5,'Baixo Risco'
16405,297,2,167.25,2,2,1,cluster3,'Alto Risco'
12502,91,5,3723.87,3,4,5,cluster2,'Baixo Risco'
16333,3,22,26626.8,5,5,5,cluster1,'Muito Baixo Risco'
16030,305,1,331.24,2,1,2,cluster3,'Alto Risco'
12464,5,8,1212.05,5,4,3,cluster1,'Muito Baixo Risco'
17507,257,2,605.58,2,2,2,cluster3,'Alto Risco'
12754,231,3,3010.74,2,3,5,cluster5,'Médio Risco'
14778,122,2,730.86,3,2,3,cluster4,'Médio Risco'
17517,304,1,153.94,2,1,1,cluster3,'Alto Risco'
13725,45,8,1980.56,4,4,4,cluster1,'Muito Baixo Risco'
17291,304,1,550.8,2,1,2,cluster3,'Alto Risco'
15090,303,1,381.32,2,1,2,cluster3,'Alto Risco'
14842,39,4,2824.69,4,3,4,cluster5,'Baixo Risco'
17105,154,2,665.78,3,2,3,cluster4,'Médio Risco'
14438,301,1,131.9,2,1,1,cluster3,'Alto Risco'
15781,20,3,345.46,4,3,2,cluster5,'Baixo Risco'
17302,10,5,1135.63,5,4,3,cluster1,'Muito Baixo Risco'
17613,18,14,4559.15,5,5,5,cluster1,'Muito Baixo Risco'
17162,24,10,1715.46,4,5,4,cluster1,'Muito Baixo Risco'
15407,29,4,1056.44,4,3,3,cluster5,'Baixo Risco'
17859,300,1,148.21,2,1,1,cluster3,'Alto Risco'
15753,300,1,79.2,2,1,1,cluster3,'Alto Risco'
16951,130,3,1277.75,3,3,4,cluster5,'Baixo Risco'
17881,299,1,133.35,2,1,1,cluster3,'Alto Risco'
15843,299,1,118.95,2,1,1,cluster3,'Alto Risco'
17537,25,2,897.62,4,2,3,cluster4,'Baixo Risco'
12401,298,1,84.3,2,1,1,cluster3,'Alto Risco'
12462,14,2,1189.59,5,2,3,cluster4,'Baixo Risco'
12561,298,1,238.85,2,1,1,cluster3,'Alto Risco'
16425,297,1,302.7,2,1,2,cluster3,'Alto Risco'
16842,96,3,1264.19,3,3,4,cluster5,'Baixo Risco'
18159,296,1,530.15,2,1,2,cluster3,'Alto Risco'
13171,17,3,468.41,5,3,2,cluster5,'Baixo Risco'
16084,294,1,436.18,2,1,2,cluster3,'Alto Risco'
15236,294,1,321.05,2,1,2,cluster3,'Alto Risco'
13475,186,4,1431.78,3,3,4,cluster5,'Baixo Risco'
16738,293,1,3.75,2,1,1,cluster3,'Alto Risco'
13893,293,1,821.1,2,1,3,cluster3,'Alto Risco'
16431,208,3,642.81,2,3,3,cluster5,'Médio Risco'
16073,292,1,122.4,2,1,1,cluster3,'Alto Risco'
14760,292,1,89.2,2,1,1,cluster3,'Alto Risco'
16509,292,1,363.7,2,1,2,cluster3,'Alto Risco'
14386,292,1,142.4,2,1,1,cluster3,'Alto Risco'
12372,67,3,1298.04,3,3,4,cluster5,'Baixo Risco'
16494,292,1,826.53,2,1,3,cluster3,'Alto Risco'
14959,59,4,695.42,4,3,3,cluster5,'Baixo Risco'
17175,39,4,1443.69,4,3,4,cluster5,'Baixo Risco'
13718,241,2,306.55,2,2,2,cluster3,'Alto Risco'
12654,6,5,601.98,5,4,2,cluster1,'Muito Baixo Risco'
18138,290,1,152.65,2,1,1,cluster3,'Alto Risco'
14371,290,1,100.5,2,1,1,cluster3,'Alto Risco'
12852,290,1,311.55,2,1,2,cluster3,'Alto Risco'
13489,100,4,449.52,3,3,2,cluster5,'Médio Risco'
13904,32,2,332.64,4,2,2,cluster4,'Baixo Risco'
13932,290,1,307.4,2,1,2,cluster3,'Alto Risco'
13951,171,3,674.45,3,3,3,cluster5,'Médio Risco'
16566,10,5,614.66,5,4,3,cluster1,'Muito Baixo Risco'
14162,169,2,289.36,3,2,2,cluster4,'Médio Risco'
13301,99,4,618.09,3,3,3,cluster5,'Médio Risco'
14803,157,3,845.55,3,3,3,cluster5,'Médio Risco'
13744,90,2,1156.36,3,2,3,cluster4,'Médio Risco'
12988,287,1,535.32,2,1,2,cluster3,'Alto Risco'
12707,287,1,603.42,2,1,2,cluster3,'Alto Risco'
18155,70,3,371.62,3,3,2,cluster5,'Médio Risco'
15146,160,2,1327.16,3,2,4,cluster4,'Médio Risco'
12365,286,2,641.38,2,2,3,cluster3,'Médio Risco'
14520,286,1,165,2,1,1,cluster3,'Alto Risco'
13038,75,3,908.46,3,3,3,cluster5,'Médio Risco'
16349,286,1,53.5,2,1,1,cluster3,'Alto Risco'
18114,285,1,220.1,2,1,1,cluster3,'Alto Risco'
12845,262,4,354.09,2,3,2,cluster5,'Médio Risco'
16573,80,2,663.61,3,2,3,cluster4,'Médio Risco'
13184,10,10,1701.29,5,5,4,cluster1,'Muito Baixo Risco'
15397,285,1,94,2,1,1,cluster3,'Alto Risco'
16394,52,5,1555.34,4,4,4,cluster1,'Muito Baixo Risco'
17711,6,2,385.1,5,2,2,cluster4,'Baixo Risco'
13865,53,4,501.56,4,3,2,cluster5,'Baixo Risco'
14289,4,6,911.26,5,4,3,cluster1,'Muito Baixo Risco'
13149,10,4,1676.06,5,3,4,cluster5,'Muito Baixo Risco'
18068,284,1,101.7,2,1,1,cluster3,'Alto Risco'
15932,83,7,2195.65,3,4,4,cluster2,'Baixo Risco'
15974,35,7,3442.15,4,4,5,cluster1,'Muito Baixo Risco'
17830,257,2,287.65,2,2,2,cluster3,'Alto Risco'
12565,284,1,145.92,2,1,1,cluster3,'Alto Risco'
14880,72,3,706.19,3,3,3,cluster5,'Médio Risco'
15121,45,2,457.72,4,2,2,cluster4,'Baixo Risco'
17117,283,1,116.2,2,1,1,cluster3,'Alto Risco'
13751,283,1,296.25,2,1,2,cluster3,'Alto Risco'
13345,283,1,389.5,2,1,2,cluster3,'Alto Risco'
13973,282,1,264.7,2,1,1,cluster3,'Alto Risco'
13493,270,2,618.63,2,2,3,cluster3,'Médio Risco'
13261,264,2,944.1,2,2,3,cluster3,'Médio Risco'
16598,281,1,145.05,2,1,1,cluster3,'Alto Risco'
13630,71,6,1799.78,3,4,4,cluster2,'Baixo Risco'
13636,32,5,949.12,4,4,3,cluster1,'Baixo Risco'
12781,59,2,826.74,4,2,3,cluster4,'Baixo Risco'
14036,280,1,626.65,2,1,3,cluster3,'Alto Risco'
13675,147,2,486.82,3,2,2,cluster4,'Médio Risco'
16667,63,2,570.13,3,2,2,cluster4,'Médio Risco'
16187,27,15,6911.44,4,5,5,cluster1,'Muito Baixo Risco'
16339,279,1,109.95,2,1,1,cluster3,'Alto Risco'
12509,279,1,176.5,2,1,1,cluster3,'Alto Risco'
14046,279,1,154.99,2,1,1,cluster3,'Alto Risco'
16427,258,2,241.06,2,2,1,cluster3,'Alto Risco'
14056,10,22,7789.63,5,5,5,cluster1,'Muito Baixo Risco'
15656,40,4,748.5,4,3,3,cluster5,'Baixo Risco'
17462,55,2,675.69,4,2,3,cluster4,'Baixo Risco'
14620,201,2,412.78,2,2,2,cluster3,'Alto Risco'
16462,69,3,136,3,3,1,cluster5,'Médio Risco'
12428,21,9,7956.46,4,5,5,cluster1,'Muito Baixo Risco'
15676,14,3,3435.76,5,3,5,cluster5,'Muito Baixo Risco'
12679,54,4,1113.02,4,3,3,cluster5,'Baixo Risco'
15319,279,1,204.5,2,1,1,cluster3,'Alto Risco'
16389,48,4,1382.07,4,3,4,cluster5,'Baixo Risco'
15733,278,1,162.3,2,1,1,cluster3,'Alto Risco'
16678,5,11,2786.05,5,5,4,cluster1,'Muito Baixo Risco'
12834,278,1,312.38,2,1,2,cluster3,'Alto Risco'
17770,194,5,1143.27,2,4,3,cluster2,'Médio Risco'
14473,69,2,234.34,3,2,1,cluster4,'Médio Risco'
15104,192,2,1027.44,3,2,3,cluster4,'Médio Risco'
15643,187,3,664,3,3,3,cluster5,'Médio Risco'
16217,230,2,304.25,2,2,2,cluster3,'Alto Risco'
16957,234,2,416.64,2,2,2,cluster3,'Alto Risco'
15087,277,1,306.94,2,1,2,cluster3,'Alto Risco'
17856,229,3,1142.63,2,3,3,cluster5,'Médio Risco'
15053,152,2,478.6,3,2,2,cluster4,'Médio Risco'
17652,21,12,4867.72,4,5,5,cluster1,'Muito Baixo Risco'
12541,25,3,981.18,4,3,3,cluster5,'Baixo Risco'
15220,47,6,1778.96,4,4,4,cluster1,'Muito Baixo Risco'
16449,193,2,707.69,3,2,3,cluster4,'Médio Risco'
14995,34,2,233.23,4,2,1,cluster4,'Médio Risco'
12584,13,8,2137.7,5,4,4,cluster1,'Muito Baixo Risco'
17535,275,1,164.4,2,1,1,cluster3,'Alto Risco'
14903,16,5,2810.63,5,4,4,cluster1,'Muito Baixo Risco'
18211,21,5,600.07,4,4,2,cluster1,'Baixo Risco'
14504,42,4,673.26,4,3,3,cluster5,'Baixo Risco'
15554,273,1,217.2,2,1,1,cluster3,'Alto Risco'
12614,273,1,315.6,2,1,2,cluster3,'Alto Risco'
13344,63,3,2543.72,3,3,4,cluster5,'Baixo Risco'
16621,47,4,813.48,4,3,3,cluster5,'Baixo Risco'
14214,26,5,1004.38,4,4,3,cluster1,'Baixo Risco'
14012,273,1,328.8,2,1,2,cluster3,'Alto Risco'
17654,272,1,117.55,2,1,1,cluster3,'Alto Risco'
16517,272,1,162.7,2,1,1,cluster3,'Alto Risco'
15234,272,1,197,2,1,1,cluster3,'Alto Risco'
15806,41,3,784.58,4,3,3,cluster5,'Baixo Risco'
14586,272,1,237.36,2,1,1,cluster3,'Alto Risco'
14407,102,6,2157.73,3,4,4,cluster2,'Baixo Risco'
13908,75,4,2369.55,3,3,4,cluster5,'Baixo Risco'
14730,60,7,1760.13,3,4,4,cluster2,'Baixo Risco'
14367,3,16,9261.52,5,5,5,cluster1,'Muito Baixo Risco'
16426,2,9,1663.23,5,5,4,cluster1,'Muito Baixo Risco'
16495,271,2,246.51,2,2,1,cluster3,'Alto Risco'
14336,12,4,1614.91,5,3,4,cluster5,'Muito Baixo Risco'
15206,5,4,420.3,5,3,2,cluster5,'Baixo Risco'
12881,271,1,298,2,1,2,cluster3,'Alto Risco'
16572,122,3,1009.6,3,3,3,cluster5,'Médio Risco'
14165,271,1,122.54,2,1,1,cluster3,'Alto Risco'
15632,11,8,3285.31,5,4,5,cluster1,'Muito Baixo Risco'
14297,13,4,1305.33,5,3,4,cluster5,'Muito Baixo Risco'
13899,11,2,388.52,5,2,2,cluster4,'Baixo Risco'
18183,222,2,632.07,2,2,3,cluster3,'Médio Risco'
14603,270,1,660,2,1,3,cluster3,'Alto Risco'
15308,270,1,310.47,2,1,2,cluster3,'Alto Risco'
18086,269,1,101.34,2,1,1,cluster3,'Alto Risco'
16778,69,2,245.94,3,2,1,cluster4,'Médio Risco'
16808,94,2,288.42,3,2,2,cluster4,'Médio Risco'
16475,83,4,544.3,3,3,2,cluster5,'Médio Risco'
13265,48,5,2107.66,4,4,4,cluster1,'Muito Baixo Risco'
12520,74,5,2634.26,3,4,4,cluster2,'Baixo Risco'
15049,269,1,121.17,2,1,1,cluster3,'Alto Risco'
16766,268,2,1145.6,2,2,3,cluster3,'Médio Risco'
16801,158,4,1619.73,3,3,4,cluster5,'Baixo Risco'
17164,28,7,2467.35,4,4,4,cluster1,'Muito Baixo Risco'
13043,268,1,516.42,2,1,2,cluster3,'Alto Risco'
14352,152,4,1078.96,3,3,3,cluster5,'Médio Risco'
13956,49,4,869.92,4,3,3,cluster5,'Baixo Risco'
13708,266,1,296.88,2,1,2,cluster3,'Alto Risco'
15671,14,7,2657.13,5,4,4,cluster1,'Muito Baixo Risco'
16871,17,6,2812.34,5,4,4,cluster1,'Muito Baixo Risco'
12901,4,28,17654.54,5,5,5,cluster1,'Muito Baixo Risco'
15388,265,1,140.54,2,1,1,cluster3,'Alto Risco'
16804,18,3,536.99,5,3,2,cluster5,'Baixo Risco'
13499,13,5,1159.11,5,4,3,cluster1,'Muito Baixo Risco'
15047,265,1,343.62,2,1,2,cluster3,'Alto Risco'
15106,13,5,1422.52,5,4,4,cluster1,'Muito Baixo Risco'
13716,264,1,138.28,2,1,1,cluster3,'Alto Risco'
13121,264,1,283.73,2,1,1,cluster3,'Alto Risco'
16297,264,1,301.9,2,1,2,cluster3,'Alto Risco'
12994,115,2,645.47,3,2,3,cluster4,'Médio Risco'
16152,264,1,1829.04,2,1,4,cluster3,'Médio Risco'
14636,31,2,609.85,4,2,2,cluster4,'Baixo Risco'
13358,264,1,439.03,2,1,2,cluster3,'Alto Risco'
12597,14,4,3811.22,5,3,5,cluster5,'Muito Baixo Risco'
12955,3,10,4410.24,5,5,5,cluster1,'Muito Baixo Risco'
13185,263,1,71.4,2,1,1,cluster3,'Alto Risco'
13216,263,1,333.74,2,1,2,cluster3,'Alto Risco'
13533,178,3,270.79,3,3,1,cluster5,'Médio Risco'
13268,13,11,3214.69,5,5,5,cluster1,'Muito Baixo Risco'
15433,209,2,533.3,2,2,2,cluster3,'Alto Risco'
16216,262,1,914.93,2,1,3,cluster3,'Alto Risco'
16976,262,1,251.52,2,1,1,cluster3,'Alto Risco'
13631,95,11,3070.42,3,5,5,cluster2,'Baixo Risco'
15648,199,2,657.35,2,2,3,cluster3,'Médio Risco'
17725,11,11,3439.08,5,5,5,cluster1,'Muito Baixo Risco'
13072,262,1,177.15,2,1,1,cluster3,'Alto Risco'
14059,262,1,183.6,2,1,1,cluster3,'Alto Risco'
16672,31,19,7864.94,4,5,5,cluster1,'Muito Baixo Risco'
14066,262,1,152.55,2,1,1,cluster3,'Alto Risco'
16626,2,16,4023.89,5,5,5,cluster1,'Muito Baixo Risco'
15019,262,1,266,2,1,1,cluster3,'Alto Risco'
14041,261,1,141.41,2,1,1,cluster3,'Alto Risco'
17060,261,1,234.24,2,1,1,cluster3,'Alto Risco'
16023,41,3,719.81,4,3,3,cluster5,'Baixo Risco'
12878,232,2,854.99,2,2,3,cluster3,'Médio Risco'
14155,261,1,118.75,2,1,1,cluster3,'Alto Risco'
14633,261,1,344.9,2,1,2,cluster3,'Alto Risco'
15703,260,1,211.5,2,1,1,cluster3,'Alto Risco'
14071,14,6,1284.24,5,4,4,cluster1,'Muito Baixo Risco'
17795,175,2,350.39,3,2,2,cluster4,'Médio Risco'
12902,260,1,138.68,2,1,1,cluster3,'Alto Risco'
14232,38,5,2048.07,4,4,4,cluster1,'Muito Baixo Risco'
12407,45,5,1708.12,4,4,4,cluster1,'Muito Baixo Risco'
16728,41,4,1054.67,4,3,3,cluster5,'Baixo Risco'
13592,31,4,247.96,4,3,1,cluster5,'Baixo Risco'
15408,259,1,267.18,2,1,1,cluster3,'Alto Risco'
14223,87,3,991.13,3,3,3,cluster5,'Médio Risco'
13934,259,1,922.1,2,1,3,cluster3,'Alto Risco'
15669,35,4,684.34,4,3,3,cluster5,'Baixo Risco'
18224,259,1,158.95,2,1,1,cluster3,'Alto Risco'
14245,215,2,1693.45,2,2,4,cluster3,'Médio Risco'
14632,258,1,114.56,2,1,1,cluster3,'Alto Risco'
15132,13,5,977.93,5,4,3,cluster1,'Muito Baixo Risco'
17272,37,4,2148.63,4,3,4,cluster5,'Baixo Risco'
14711,5,11,2868.8,5,5,4,cluster1,'Muito Baixo Risco'
14377,186,2,617.05,3,2,3,cluster4,'Médio Risco'
15457,257,1,237.07,2,1,1,cluster3,'Alto Risco'
16721,257,1,292.47,2,1,2,cluster3,'Alto Risco'
17733,34,2,692.19,4,2,3,cluster4,'Baixo Risco'
17102,257,1,25.5,2,1,1,cluster3,'Alto Risco'
15449,21,3,974.52,4,3,3,cluster5,'Baixo Risco'
12818,257,1,1542.08,2,1,4,cluster3,'Médio Risco'
12604,74,2,254.18,3,2,1,cluster4,'Médio Risco'
13132,257,1,77.3,2,1,1,cluster3,'Alto Risco'
17486,256,1,396.87,2,1,2,cluster3,'Alto Risco'
12564,256,1,456.9,2,1,2,cluster3,'Alto Risco'
15644,161,4,813,3,3,3,cluster5,'Médio Risco'
17250,256,1,162.65,2,1,1,cluster3,'Alto Risco'
13341,256,1,775.85,2,1,3,cluster3,'Alto Risco'
17698,256,1,154.95,2,1,1,cluster3,'Alto Risco'
14267,158,3,1516.24,3,3,4,cluster5,'Baixo Risco'
16022,255,1,628.28,2,1,3,cluster3,'Alto Risco'
16063,255,1,335.32,2,1,2,cluster3,'Alto Risco'
15178,255,1,40.5,2,1,1,cluster3,'Alto Risco'
14348,255,1,409.57,2,1,2,cluster3,'Alto Risco'
15815,59,5,2100.6,4,4,4,cluster1,'Muito Baixo Risco'
17979,31,4,757.71,4,3,3,cluster5,'Baixo Risco'
12545,70,2,1000.39,3,2,3,cluster4,'Médio Risco'
14536,255,1,171.8,2,1,1,cluster3,'Alto Risco'
17946,228,2,149.58,2,2,1,cluster3,'Alto Risco'
13743,84,6,1065.84,3,4,3,cluster2,'Baixo Risco'
15045,147,2,735.66,3,2,3,cluster4,'Médio Risco'
14476,252,1,215.7,2,1,1,cluster3,'Alto Risco'
16245,19,3,1413.66,5,3,4,cluster5,'Muito Baixo Risco'
12669,146,3,2744.03,3,3,4,cluster5,'Baixo Risco'
15083,252,1,88.2,2,1,1,cluster3,'Alto Risco'
18010,252,1,174.8,2,1,1,cluster3,'Alto Risco'
15624,112,4,588.13,3,3,2,cluster5,'Médio Risco'
17874,181,6,683.46,3,4,3,cluster2,'Baixo Risco'
17719,33,15,5396.04,4,5,5,cluster1,'Muito Baixo Risco'
17398,110,3,653.38,3,3,3,cluster5,'Médio Risco'
12888,209,2,354.12,2,2,2,cluster3,'Alto Risco'
13588,11,9,2478.95,5,5,4,cluster1,'Muito Baixo Risco'
12456,39,3,3181.04,4,3,5,cluster5,'Baixo Risco'
13720,112,4,799.9,3,3,3,cluster5,'Médio Risco'
17775,250,1,56.4,2,1,1,cluster3,'Alto Risco'
16657,5,4,933.62,5,3,3,cluster5,'Baixo Risco'
15364,91,2,913.19,3,2,3,cluster4,'Médio Risco'
15832,249,1,836.79,2,1,3,cluster3,'Alto Risco'
15528,249,1,229.33,2,1,1,cluster3,'Alto Risco'
16398,149,2,1705.8,3,2,4,cluster4,'Médio Risco'
17088,23,4,1991.01,4,3,4,cluster5,'Baixo Risco'
13060,249,1,307.53,2,1,2,cluster3,'Alto Risco'
16698,222,2,1998,2,2,4,cluster3,'Médio Risco'
13918,45,2,1212.84,4,2,3,cluster4,'Baixo Risco'
17781,154,2,188.02,3,2,1,cluster4,'Médio Risco'
14886,248,1,364.8,2,1,2,cluster3,'Alto Risco'
16609,10,7,5493.46,5,4,5,cluster1,'Muito Baixo Risco'
18263,21,3,1213.16,4,3,3,cluster5,'Baixo Risco'
13841,248,1,85,2,1,1,cluster3,'Alto Risco'
17701,248,1,417.95,2,1,2,cluster3,'Alto Risco'
12569,3,28,3704.86,5,5,5,cluster1,'Muito Baixo Risco'
16162,247,1,37.4,2,1,1,cluster3,'Alto Risco'
14023,2,2,584.07,5,2,2,cluster4,'Baixo Risco'
16142,245,1,535.34,2,1,2,cluster3,'Alto Risco'
18185,244,1,304.25,2,1,2,cluster3,'Alto Risco'
17956,244,1,12.75,2,1,1,cluster3,'Alto Risco'
15756,56,4,532.96,4,3,2,cluster5,'Baixo Risco'
14747,244,1,328.2,2,1,2,cluster3,'Alto Risco'
14719,6,4,1195.71,5,3,3,cluster5,'Baixo Risco'
15442,244,1,594,2,1,2,cluster3,'Alto Risco'
16696,130,4,657.9,3,3,3,cluster5,'Médio Risco'
15145,39,3,1036.37,4,3,3,cluster5,'Baixo Risco'
13525,10,2,628.78,5,2,3,cluster4,'Baixo Risco'
17140,242,1,465.32,2,1,2,cluster3,'Alto Risco'
14964,242,1,206.21,2,1,1,cluster3,'Alto Risco'
16031,88,2,548.94,3,2,2,cluster4,'Médio Risco'
17042,116,4,922.82,3,3,3,cluster5,'Médio Risco'
17906,242,1,72.9,2,1,1,cluster3,'Alto Risco'
16144,242,1,175.2,2,1,1,cluster3,'Alto Risco'
13731,214,2,610.59,2,2,2,cluster3,'Alto Risco'
13950,6,4,745.06,5,3,3,cluster5,'Baixo Risco'
14246,106,3,1474.06,3,3,4,cluster5,'Baixo Risco'
18040,14,2,357.2,5,2,2,cluster4,'Baixo Risco'
16837,26,11,3170.98,4,5,5,cluster1,'Muito Baixo Risco'
15119,241,1,266.4,2,1,1,cluster3,'Alto Risco'
12999,191,3,455.88,3,3,2,cluster5,'Médio Risco'
17054,24,5,1356.33,4,4,4,cluster1,'Muito Baixo Risco'
12447,238,1,476.49,2,1,2,cluster3,'Alto Risco'
13570,238,1,239.49,2,1,1,cluster3,'Alto Risco'
13232,8,7,1357.6,5,4,4,cluster1,'Muito Baixo Risco'
18129,238,1,112.55,2,1,1,cluster3,'Alto Risco'
15655,238,1,560.67,2,1,2,cluster3,'Alto Risco'
15214,5,7,1532.68,5,4,4,cluster1,'Muito Baixo Risco'
17574,238,1,185.65,2,1,1,cluster3,'Alto Risco'
15737,10,8,1205.12,5,4,3,cluster1,'Muito Baixo Risco'
18080,14,2,1231.5,5,2,4,cluster4,'Baixo Risco'
12596,47,2,618.27,4,2,3,cluster4,'Baixo Risco'
14273,46,4,559.97,4,3,2,cluster5,'Baixo Risco'
12363,105,2,552,3,2,2,cluster4,'Médio Risco'
15414,5,3,774.9,5,3,3,cluster5,'Baixo Risco'
15935,234,2,416.86,2,2,2,cluster3,'Alto Risco'
14111,9,4,692.85,5,3,3,cluster5,'Baixo Risco'
17972,237,1,136.04,2,1,1,cluster3,'Alto Risco'
12463,48,4,1344.78,4,3,4,cluster5,'Baixo Risco'
16729,33,21,7239.92,4,5,5,cluster1,'Muito Baixo Risco'
16697,236,1,112.75,2,1,1,cluster3,'Alto Risco'
14931,18,4,1059.28,5,3,3,cluster5,'Baixo Risco'
15230,234,2,429.6,2,2,2,cluster3,'Alto Risco'
16309,101,2,706.57,3,2,3,cluster4,'Médio Risco'
14262,3,8,2618.23,5,4,4,cluster1,'Muito Baixo Risco'
16097,235,1,185.05,2,1,1,cluster3,'Alto Risco'
13122,89,2,922.39,3,2,3,cluster4,'Médio Risco'
16966,3,7,2154.97,5,4,4,cluster1,'Muito Baixo Risco'
15147,235,1,623.5,2,1,3,cluster3,'Alto Risco'
15813,203,2,1303.91,2,2,4,cluster3,'Médio Risco'
17058,77,3,1179.89,3,3,3,cluster5,'Médio Risco'
17704,164,2,885.19,3,2,3,cluster4,'Médio Risco'
16249,48,5,1800.07,4,4,4,cluster1,'Muito Baixo Risco'
13811,179,3,814.5,3,3,3,cluster5,'Médio Risco'
16806,98,4,801.49,3,3,3,cluster5,'Médio Risco'
13120,234,1,30.6,2,1,1,cluster3,'Alto Risco'
12769,234,1,1143.6,2,1,3,cluster3,'Alto Risco'
14323,110,2,605.06,3,2,2,cluster4,'Médio Risco'
17367,233,1,168.4,2,1,1,cluster3,'Alto Risco'
18213,232,1,232.48,2,1,1,cluster3,'Alto Risco'
15172,4,5,1624.05,5,4,4,cluster1,'Muito Baixo Risco'
15745,14,4,1094.59,5,3,3,cluster5,'Baixo Risco'
17697,231,1,338.95,2,1,2,cluster3,'Alto Risco'
15491,90,6,3100.09,3,4,5,cluster2,'Baixo Risco'
16617,231,1,151.85,2,1,1,cluster3,'Alto Risco'
15508,184,6,1000.27,3,4,3,cluster2,'Baixo Risco'
15594,11,5,1771.78,5,4,4,cluster1,'Muito Baixo Risco'
13376,94,3,1019.76,3,3,3,cluster5,'Médio Risco'
16633,12,6,2883.1,5,4,4,cluster1,'Muito Baixo Risco'
15225,229,1,409.4,2,1,2,cluster3,'Alto Risco'
15436,7,3,1122.53,5,3,3,cluster5,'Baixo Risco'
15517,228,1,267.03,2,1,1,cluster3,'Alto Risco'
17120,228,1,307.46,2,1,2,cluster3,'Alto Risco'
12506,228,1,73.5,2,1,1,cluster3,'Alto Risco'
14759,108,2,870.85,3,2,3,cluster4,'Médio Risco'
13505,68,4,4393.63,3,3,5,cluster5,'Baixo Risco'
13389,6,3,797.96,5,3,3,cluster5,'Baixo Risco'
12354,228,1,1079.4,2,1,3,cluster3,'Alto Risco'
17061,69,11,5232.23,3,5,5,cluster2,'Baixo Risco'
17630,165,2,503.6,3,2,2,cluster4,'Médio Risco'
16587,227,1,225.15,2,1,1,cluster3,'Alto Risco'
12622,227,1,180.1,2,1,1,cluster3,'Alto Risco'
16750,40,5,623.93,4,4,3,cluster1,'Baixo Risco'
17670,223,1,205.7,2,1,1,cluster3,'Alto Risco'
15108,137,4,1300.25,3,3,4,cluster5,'Baixo Risco'
16942,8,9,1920.59,5,5,4,cluster1,'Muito Baixo Risco'
15237,73,3,1328.72,3,3,4,cluster5,'Baixo Risco'
16965,222,1,201.19,2,1,1,cluster3,'Alto Risco'
15891,222,1,524.52,2,1,2,cluster3,'Alto Risco'
13637,47,3,810.5,4,3,3,cluster5,'Baixo Risco'
16637,27,4,1154.47,4,3,3,cluster5,'Baixo Risco'
13229,221,1,160.95,2,1,1,cluster3,'Alto Risco'
14973,102,3,1314.45,3,3,4,cluster5,'Baixo Risco'
15952,29,4,806.57,4,3,3,cluster5,'Baixo Risco'
17893,220,1,112.25,2,1,1,cluster3,'Alto Risco'
16370,77,4,1320.56,3,3,4,cluster5,'Baixo Risco'
15376,35,3,1233.36,4,3,4,cluster5,'Baixo Risco'
16055,216,1,134.8,2,1,1,cluster3,'Alto Risco'
14149,216,1,446.62,2,1,2,cluster3,'Alto Risco'
17501,216,2,288.6,2,2,2,cluster3,'Alto Risco'
15582,20,3,682.91,4,3,3,cluster5,'Baixo Risco'
16230,185,2,542.03,3,2,2,cluster4,'Médio Risco'
18146,136,2,160.35,3,2,1,cluster4,'Médio Risco'
17443,215,1,534.24,2,1,2,cluster3,'Alto Risco'
12886,63,2,1378.4,3,2,4,cluster4,'Médio Risco'
13524,36,5,680.18,4,4,3,cluster1,'Baixo Risco'
16610,215,1,75.66,2,1,1,cluster3,'Alto Risco'
17394,214,1,203.87,2,1,1,cluster3,'Alto Risco'
14948,18,6,1101.97,5,4,3,cluster1,'Muito Baixo Risco'
12593,104,3,418.1,3,3,2,cluster5,'Médio Risco'
14340,214,1,134.7,2,1,1,cluster3,'Alto Risco'
16457,213,1,208.36,2,1,1,cluster3,'Alto Risco'
17527,49,4,939.37,4,3,3,cluster5,'Baixo Risco'
14697,213,2,188.61,2,2,1,cluster3,'Alto Risco'
17522,134,4,912.25,3,3,3,cluster5,'Médio Risco'
13867,26,3,1015.29,4,3,3,cluster5,'Baixo Risco'
14393,213,1,67.95,2,1,1,cluster3,'Alto Risco'
15668,213,1,76.32,2,1,1,cluster3,'Alto Risco'
16319,213,1,404.4,2,1,2,cluster3,'Alto Risco'
17174,213,1,59.9,2,1,1,cluster3,'Alto Risco'
13365,29,2,2225.37,4,2,4,cluster4,'Baixo Risco'
18235,67,3,1796.48,3,3,4,cluster5,'Baixo Risco'
13741,67,3,668.43,3,3,3,cluster5,'Médio Risco'
12394,59,2,1272.48,4,2,4,cluster4,'Baixo Risco'
15258,164,2,623.16,3,2,3,cluster4,'Médio Risco'
14005,5,5,2874.72,5,4,4,cluster1,'Muito Baixo Risco'
18142,152,2,1019.52,3,2,3,cluster4,'Médio Risco'
